Năm sản xuất,Tình trạng,Kiểu dáng,Số Km đã đi,Xuất xứ,Hãng xe,Dẫn động,Số chỗ ngồi,Địa điểm,Động cơ,Hộp số,Giá,Cụm số
2017,1,6,0.5378374098015035,0,8,2,5,45,48,0,-0.5815295815295816,0
2019,1,0,0.26891870490075176,1,50,3,5,17,10,1,-0.25396825396825395,2
2018,1,6,0.5132571441296393,0,44,2,5,17,47,1,-0.2698412698412698,0
2023,0,5,-0.5378374098015035,0,70,1,5,17,87,1,0.8874458874458875,1
2021,1,6,-0.32270244588090213,0,27,2,5,22,48,1,-0.18181818181818182,0
2016,1,6,0.4840536688213532,0,44,2,5,17,50,1,-0.2597402597402597,0
2013,1,5,-0.33614838112593975,0,48,3,7,31,10,1,-0.31746031746031744,2
2020,1,5,-0.20168902867556385,1,33,0,5,45,64,1,2.227994227994228,0
2015,1,4,0.6050670860266915,1,27,2,5,3,41,0,-0.6926406926406926,0
2023,1,5,-0.26891870490075176,1,69,2,5,17,41,1,-0.15873015873015872,1
2024,0,0,-0.5378374098015035,0,18,3,5,45,5,1,0.07503607503607504,2
2020,1,3,-0.1075674819603007,0,69,3,8,52,50,0,-0.1370851370851371,1
2024,0,5,-0.5378374098015035,0,70,2,5,17,85,1,-0.2842712842712843,1
2024,0,6,-0.5378374098015035,0,69,2,5,45,47,0,-0.2842712842712843,1
2019,1,6,0.06722967622518794,0,46,3,5,17,59,1,3.167388167388167,0
2023,0,6,-0.5378374098015035,0,25,2,5,17,47,1,-0.1240981240981241,0
2021,1,5,0.26891870490075176,0,27,1,7,17,54,1,0.5772005772005772,0
2018,1,6,0.2554727696557142,0,44,2,5,17,47,1,-0.2453102453102453,0
2020,1,6,0.5378374098015035,0,44,2,5,20,50,1,0.02886002886002886,0
2022,1,4,-0.4437293090214855,1,47,2,4,17,50,1,1.6378066378066378,0
2024,0,5,-0.5378374098015035,0,18,2,5,17,47,1,0.18037518037518038,0
2013,1,6,-0.3899321221060901,1,27,3,5,48,76,1,0.8585858585858586,0
2024,0,0,-0.5378374098015035,0,18,3,5,17,5,1,-0.07936507936507936,2
2021,1,5,-0.04033780573511277,1,46,1,7,17,59,1,5.316017316017316,0
2023,1,5,-0.5371651130392517,0,46,1,5,22,50,1,3.023088023088023,0
2010,1,3,0.5132571441296393,0,69,3,8,21,50,0,-0.5916305916305916,1
2004,1,6,1.1294585605831575,0,18,2,5,45,54,1,-0.7936507936507936,0
2024,0,0,-0.5378374098015035,0,18,0,5,17,5,1,0.35209235209235207,2
2024,0,6,-0.5378374098015035,1,37,2,5,17,54,1,2.8354978354978355,0
2023,0,5,-0.5378374098015035,1,72,1,7,45,50,1,2.0836940836940836,0
2023,0,5,-0.5378374098015035,0,48,2,7,17,50,1,0.12265512265512266,0
2022,1,5,-0.05378374098015035,1,18,3,7,17,5,1,0.7792207792207793,2
2020,1,6,0.5378374098015035,0,27,2,5,17,44,0,-0.5670995670995671,0
2016,1,6,0.6185130212717291,0,44,2,5,17,47,1,-0.3694083694083694,0
2021,1,0,0.3630402516160149,0,18,0,5,30,5,1,-0.021645021645021644,2
2017,1,6,0.4033780573511277,0,44,2,5,22,47,1,-0.3318903318903319,0
2020,1,5,-0.013445935245037588,0,27,1,7,17,7,1,0.45165945165945165,2
2017,1,6,0.228580899165639,0,69,2,5,45,49,0,-0.38816738816738816,1
2022,1,6,-0.3630402516160149,0,27,2,5,45,46,1,-0.22510822510822512,0
2017,1,5,0.6050670860266915,0,8,2,7,45,53,1,-0.31746031746031744,0
2019,1,4,0.5132571441296393,0,70,2,5,20,46,1,-0.47619047619047616,1
2024,0,5,-0.5378374098015035,1,18,0,7,17,5,1,1.0144300144300145,2
2024,0,5,-0.5378374098015035,0,18,2,5,17,47,1,0.25396825396825395,0
2020,1,6,0.06722967622518794,0,70,3,5,9,50,1,-0.11544011544011544,1
2023,0,5,-0.5378374098015035,1,48,2,7,17,47,1,-0.15151515151515152,0
2024,0,0,-0.5378374098015035,0,18,3,5,17,5,1,-0.050505050505050504,2
2024,0,6,-0.5378374098015035,0,69,2,5,17,47,1,-0.20634920634920634,1
2024,0,6,-0.5378374098015035,1,37,2,5,17,54,1,2.8354978354978355,0
2023,0,5,-0.5378374098015035,0,69,2,7,45,47,1,0.007215007215007215,1
2020,1,4,-0.1075674819603007,0,70,2,5,17,46,1,-0.5050505050505051,1
2020,1,4,0.05378374098015035,1,69,2,5,45,43,0,-0.5339105339105339,1
2022,1,5,0.13445935245037588,1,69,2,7,22,47,1,-0.10822510822510822,0
2022,1,5,-0.5109455393114284,0,46,1,5,45,50,1,1.8831168831168832,0
2024,0,5,-0.5378374098015035,1,18,3,7,45,5,1,0.7647907647907648,2
2024,0,5,-0.5378374098015035,1,37,1,5,17,53,1,5.303030303030303,0
2024,0,6,-0.5378374098015035,1,46,1,5,45,59,1,6.326118326118326,0
2020,1,6,0.16135122294045107,0,34,2,5,2,46,0,-0.47619047619047616,0
2019,1,6,0.13445935245037588,1,48,2,5,13,43,1,-0.4834054834054834,0
2022,1,5,-0.06722967622518794,1,69,2,5,17,41,1,-0.21645021645021645,1
2016,1,5,0.26891870490075176,1,52,1,5,17,50,1,1.479076479076479,0
2023,0,5,-0.5378374098015035,0,2,1,7,17,59,1,3.9163059163059164,0
2024,0,5,-0.5378374098015035,1,48,2,5,17,47,1,-0.03896103896103896,0
2022,1,6,-0.3764861868610525,0,27,2,5,13,48,1,-0.10966810966810966,0
2019,1,6,0.3495943163709773,0,69,2,5,17,47,1,-0.2987012987012987,1
2023,0,5,-0.5378374098015035,1,37,1,7,17,62,1,11.32034632034632,0
2024,0,5,-0.5378374098015035,1,69,1,7,17,62,1,5.2395382395382395,0
2014,1,8,1.479052876954135,1,27,3,3,17,10,1,-0.2958152958152958,2
2022,1,3,-0.26891870490075176,0,34,2,5,16,46,1,-0.08658008658008658,0
2023,0,8,-0.5378374098015035,1,69,2,7,17,37,1,5.360750360750361,0
2023,0,5,-0.5378374098015035,1,37,1,7,17,62,1,11.32034632034632,0
2024,0,5,-0.5378374098015035,1,69,1,7,17,62,1,5.2395382395382395,0
2015,1,5,0.26891870490075176,1,52,1,5,17,50,1,1.2914862914862915,0
2022,1,5,-0.2420268344106766,0,34,1,7,17,54,1,0.5194805194805194,0
2019,1,6,0.457161798331278,0,27,2,5,17,44,0,-0.5815295815295816,0
2022,1,0,0.0,1,48,3,5,17,9,1,-0.10966810966810966,2
2017,1,4,0.8067561147022554,1,48,2,5,17,43,0,-0.6435786435786436,0
2008,1,6,0.8067561147022554,1,37,3,5,17,54,1,-0.31746031746031744,0
2021,1,8,-0.18824309343052625,0,34,2,7,17,7,1,0.9292929292929293,2
2018,1,5,0.6722967622518795,0,27,0,7,17,7,1,0.15873015873015872,2
2006,1,5,0.5132571441296393,1,37,1,7,17,74,1,-0.15873015873015872,0
2015,1,6,0.7395264384770674,0,69,2,5,17,49,1,-0.30014430014430016,1
2018,1,6,0.5132571441296393,0,27,2,5,41,48,1,-0.2886002886002886,0
2024,0,5,-0.5378374098015035,1,69,1,7,17,62,1,5.2395382395382395,0
2021,1,6,-0.06722967622518794,0,44,2,5,17,47,1,-0.050505050505050504,0
2016,1,5,-0.13445935245037588,1,32,1,5,17,59,1,1.3636363636363635,0
2022,1,5,-0.490776636443872,1,72,1,7,45,50,1,1.3621933621933622,0
2014,1,2,0.33614838112593975,1,32,3,2,17,59,1,2.7344877344877343,0
2020,1,3,0.29581057539082695,0,27,2,5,17,5,1,0.17316017316017315,2
2019,1,1,-0.1210134172053383,1,47,2,5,17,50,1,1.6507936507936507,0
2009,1,5,0.5132571441296393,1,36,1,7,45,76,1,0.8152958152958153,0
2020,1,5,0.41682399259616526,1,48,2,7,58,47,0,-0.2741702741702742,0
2024,0,5,-0.5378374098015035,0,44,2,5,17,54,1,0.4675324675324675,0
2022,1,5,-0.04033780573511277,0,27,1,7,17,54,1,0.6637806637806638,0
2014,1,6,-0.3899321221060901,0,44,2,5,17,48,1,-0.46176046176046176,0
2019,1,6,-0.013445935245037588,0,69,2,5,59,47,0,-0.4401154401154401,1
2023,0,5,-0.5378374098015035,1,63,1,5,45,50,1,0.33766233766233766,0
2024,0,5,-0.5378374098015035,1,18,3,7,17,5,1,0.7546897546897547,2
2023,0,5,-0.5378374098015035,1,2,1,7,17,59,1,8.245310245310245,0
2024,0,8,-0.5378374098015035,0,27,3,29,45,0,0,1.2756132756132756,2
2021,1,6,-0.20168902867556385,0,34,2,5,17,48,1,-0.1443001443001443,0
2016,1,5,0.07649392560901884,0,44,2,5,17,50,1,-0.1443001443001443,0
2021,1,4,0.5132571441296393,0,70,2,5,41,46,1,-0.46176046176046176,1
2023,0,7,-0.5378374098015035,1,27,3,2,45,0,0,2.1414141414141414,0
2024,0,8,-0.5378374098015035,0,27,3,16,45,10,0,0.6132756132756133,2
2024,0,7,-0.5378374098015035,0,27,3,3,45,0,0,0.17893217893217894,2
2019,1,0,0.26891870490075176,1,18,3,5,17,7,1,-0.18326118326118326,2
2022,1,2,-0.4033780573511277,1,52,3,2,17,50,1,4.466089466089466,0
2018,1,5,0.20168902867556385,0,44,2,5,17,54,1,0.021645021645021644,0
2017,1,0,0.5378374098015035,1,18,3,5,17,7,1,-0.2597402597402597,2
2024,0,3,-0.5378374098015035,1,41,2,5,17,47,1,-0.3059163059163059,0
2024,0,0,-0.5378374098015035,1,18,0,5,17,5,1,0.8282828282828283,2
2020,1,6,0.13445935245037588,0,34,2,5,17,50,1,-0.16594516594516595,0
2019,1,4,0.16135122294045107,1,64,2,5,45,43,1,-0.3116883116883117,0
2024,0,5,-0.5378374098015035,0,69,2,7,45,47,1,-0.02886002886002886,1
2024,0,0,-0.5378374098015035,0,18,0,5,17,5,1,0.3463203463203463,2
2024,0,8,-0.5378374098015035,1,69,2,7,17,53,1,5.375180375180375,0
2016,1,6,0.7126345679869922,1,37,2,5,45,63,1,1.028860028860029,0
2024,0,5,-0.5378374098015035,1,37,1,4,17,62,1,12.922077922077921,0
2020,1,5,0.20168902867556385,0,69,3,7,17,9,1,0.4963924963924964,1
2010,1,5,0.5132571441296393,1,34,1,7,17,7,1,-0.37518037518037517,2
2018,1,5,0.3630402516160149,1,69,3,7,21,56,1,0.09235209235209235,1
2022,1,5,0.5132571441296393,1,64,2,7,41,47,1,-0.1976911976911977,0
2014,1,5,0.5132571441296393,0,18,3,7,2,10,1,-0.3463203463203463,2
2021,1,5,-0.013445935245037588,0,27,1,7,17,54,1,0.5974025974025974,0
2022,1,8,-0.17479715818548866,0,34,2,7,45,7,1,0.987012987012987,2
2024,0,3,-0.5378374098015035,0,27,2,5,17,47,1,-0.03896103896103896,0
2018,1,6,0.4033780573511277,0,8,2,5,2,46,1,-0.5873015873015873,0
2008,1,6,1.479052876954135,0,46,3,5,17,59,1,-0.6002886002886003,0
2008,1,4,1.0218910786228568,1,69,2,5,5,45,1,-0.5800865800865801,1
2021,1,5,0.44371586308624045,1,48,2,7,2,47,1,-0.14862914862914864,0
2021,1,4,-0.17479715818548866,0,70,2,5,17,46,1,-0.4834054834054834,1
2024,0,5,-0.5378374098015035,1,18,3,7,17,5,1,0.8008658008658008,2
2020,1,6,-0.228580899165639,0,46,3,5,17,59,1,3.093795093795094,0
2024,0,6,-0.5378374098015035,0,69,2,5,17,47,0,-0.32323232323232326,1
2017,1,6,0.41682399259616526,0,8,2,5,45,49,1,-0.468975468975469,0
2021,1,5,-0.228580899165639,0,44,2,5,17,50,1,0.17316017316017315,0
2015,1,4,0.33614838112593975,0,8,2,5,45,41,1,-0.6565656565656566,0
2020,1,6,0.09412154671526313,0,46,3,5,17,59,1,3.3823953823953823,0
2021,1,5,-0.13445935245037588,0,46,1,5,45,50,1,1.5916305916305917,0
2014,1,4,0.29581057539082695,1,34,2,5,45,46,1,-0.5137085137085137,0
2020,1,6,-0.3899321221060901,0,46,3,5,17,50,1,1.9696969696969697,0
2015,1,6,0.5378374098015035,0,69,2,5,17,49,1,-0.26695526695526695,1
2017,1,5,0.4840536688213532,1,48,2,5,17,50,1,-0.09523809523809523,0
2018,1,5,-0.06722967622518794,1,25,2,7,17,47,1,0.20202020202020202,0
2022,1,5,-0.29581057539082695,0,46,1,5,17,50,1,2.0274170274170276,0
2014,1,5,0.6185130212717291,0,69,3,7,17,56,1,-0.24386724386724387,1
2018,1,5,0.5132571441296393,0,46,1,5,17,50,1,0.7359307359307359,0
2015,1,5,0.13445935245037588,1,37,1,7,17,80,1,5.331890331890332,0
2024,0,5,-0.5378374098015035,0,27,1,6,17,7,1,1.29004329004329,2
2021,1,6,-0.3899321221060901,0,46,3,5,17,50,1,1.0735930735930737,0
2020,1,5,0.5132571441296393,1,18,0,7,17,5,1,0.4834054834054834,2
2021,1,6,0.29581057539082695,1,48,2,5,2,43,1,-0.39826839826839827,0
2015,1,8,0.5132571441296393,1,46,3,7,17,6,1,1.046176046176046,2
2016,1,5,0.5132571441296393,0,69,3,7,2,10,0,-0.11544011544011544,1
2009,1,3,0.7933101794572177,1,69,1,5,17,63,1,-0.2741702741702742,0
2021,1,4,0.08067561147022553,0,70,2,5,17,46,1,-0.4704184704184704,1
2024,0,3,-0.5378374098015035,1,41,2,5,17,47,1,-0.25252525252525254,0
2021,1,5,0.13445935245037588,0,44,2,7,17,54,1,0.3362193362193362,0
2017,1,5,0.8067561147022554,1,69,3,7,17,9,0,0.020202020202020204,1
2019,1,8,0.4033780573511277,1,69,2,7,17,63,1,3.023088023088023,0
2018,1,5,0.41682399259616526,0,18,2,5,59,47,1,-0.3463203463203463,0
2021,1,5,0.0,1,73,1,7,17,31,1,3.930735930735931,0
2021,1,0,0.13445935245037588,1,69,3,5,17,9,1,0.02886002886002886,2
2022,1,5,0.13445935245037588,1,69,2,5,17,41,1,-0.21645021645021645,1
2015,1,4,0.4033780573511277,0,64,2,5,17,46,1,-0.5137085137085137,0
2017,1,5,0.524391474556466,1,69,3,7,45,9,0,0.10678210678210678,1
2016,1,6,0.6722967622518795,0,46,3,5,45,50,1,0.020202020202020204,0
2020,1,5,-0.013445935245037588,1,37,1,5,45,50,1,2.012987012987013,0
2018,1,6,0.228580899165639,0,27,2,5,45,46,1,-0.36075036075036077,0
2023,0,7,-0.5378374098015035,1,27,3,2,45,0,0,2.1414141414141414,0
2023,0,7,-0.5378374098015035,1,27,3,2,45,0,0,2.7763347763347763,0
2024,0,7,-0.5378374098015035,0,27,3,3,45,0,0,-0.10966810966810966,2
2019,1,6,0.5132571441296393,0,69,2,5,41,49,1,-0.1443001443001443,1
2023,1,5,-0.26891870490075176,1,69,2,5,17,41,1,-0.18759018759018758,1
2021,1,4,-0.24606061498418788,1,69,2,5,45,43,1,-0.4401154401154401,1
2019,1,3,-0.3495943163709773,0,27,2,5,45,48,1,0.12265512265512266,0
2022,1,6,0.13445935245037588,1,69,2,5,17,54,1,0.8441558441558441,1
2023,0,5,-0.5378374098015035,1,36,1,5,17,50,1,6.096681096681096,0
2019,1,3,0.5132571441296393,0,27,2,5,17,50,1,0.10245310245310245,0
2015,1,5,0.5378374098015035,1,52,1,5,17,50,1,1.2178932178932178,0
2019,1,5,-0.13445935245037588,1,46,1,5,17,68,1,11.29004329004329,0
2022,1,5,-0.2823646401457894,0,46,1,5,45,50,1,2.0836940836940836,0
2016,1,6,0.47060773357631563,0,44,2,5,17,54,1,-0.31746031746031744,0
2024,0,5,-0.5378374098015035,0,69,2,7,45,47,1,0.007215007215007215,1
2016,1,5,0.5647292802915788,0,69,3,7,45,56,1,-0.22943722943722944,1
2023,0,4,-0.5378374098015035,1,47,2,4,17,37,1,1.722943722943723,0
2020,1,6,0.3197577860622389,0,69,2,5,45,47,1,-0.25252525252525254,1
2018,1,5,0.13445935245037588,0,44,2,5,17,54,1,0.007215007215007215,0
2021,1,5,0.13445935245037588,0,27,1,7,17,7,1,0.670995670995671,2
2018,1,6,0.5132571441296393,0,27,2,5,17,48,1,-0.26262626262626265,0
2023,1,4,0.5132571441296393,1,69,2,5,9,43,1,-0.36075036075036077,1
2024,0,5,-0.5378374098015035,0,18,2,5,17,47,1,0.30158730158730157,0
2014,1,6,0.4033780573511277,1,1,1,5,17,59,1,0.6406926406926406,0
2024,0,5,-0.5378374098015035,0,27,1,7,17,54,1,0.6955266955266955,0
2015,1,8,0.5378374098015035,1,46,3,8,17,6,0,0.19480519480519481,2
2009,1,1,0.5378374098015035,1,1,1,4,17,50,1,0.1370851370851371,0
2007,1,6,0.8067561147022554,1,37,3,4,17,73,1,-0.08080808080808081,0
2020,1,0,0.8874317261724809,1,69,3,5,17,9,1,-0.08225108225108226,2
2016,1,6,0.2151349639206014,1,42,3,5,17,59,1,2.215007215007215,0
2015,1,6,0.20932631989474518,1,32,3,5,17,59,1,1.3492063492063493,0
2021,1,3,0.5132571441296393,0,34,2,5,41,46,1,-0.03607503607503607,0
2018,1,4,0.5132571441296393,0,18,2,5,17,47,1,-0.2481962481962482,0
2008,1,6,0.4033780573511277,1,37,1,5,17,63,1,-0.19480519480519481,0
2023,0,8,-0.5378374098015035,1,69,2,7,17,25,1,5.512265512265512,0
2023,0,5,-0.5378374098015035,1,63,1,5,17,50,1,0.27994227994227994,0
2024,0,5,-0.5378374098015035,1,18,0,7,17,5,1,1.0865800865800865,2
2021,1,5,-0.08964405027866561,1,46,1,7,17,59,1,5.331890331890332,0
2024,0,5,-0.5378374098015035,1,37,1,4,17,62,1,12.922077922077921,0
2017,1,2,0.32270244588090213,1,46,1,5,17,59,1,1.6507936507936507,0
2019,1,5,0.4033780573511277,0,44,2,5,41,50,1,0.021645021645021644,0
2024,0,6,-0.5378374098015035,0,69,2,5,17,47,1,-0.19480519480519481,1
2021,1,6,-0.17479715818548866,0,46,3,5,17,47,1,1.002886002886003,0
2024,0,5,-0.5378374098015035,1,18,3,7,45,5,1,0.8542568542568543,2
2017,1,5,0.26891870490075176,1,37,1,5,17,63,1,2.5613275613275612,0
2024,0,5,-0.5378374098015035,0,70,2,5,45,90,1,0.15873015873015872,1
2024,0,6,-0.5378374098015035,0,69,2,5,24,47,1,-0.19913419913419914,1
2016,1,5,0.752972373722105,0,44,2,5,2,50,1,-0.18326118326118326,0
2023,0,6,-0.5378374098015035,0,46,3,5,17,47,1,1.520923520923521,0
2024,0,5,-0.5378374098015035,0,70,1,5,17,87,1,0.7243867243867244,1
2023,0,8,-0.5378374098015035,0,18,3,6,45,7,0,0.33766233766233766,2
2009,1,8,5.512833450465411,0,18,3,6,45,9,0,-0.6204906204906205,2
2022,1,6,-0.47060773357631563,0,69,2,5,17,47,1,-0.16883116883116883,1
2011,1,6,1.2370260425434583,0,11,2,5,26,48,0,-0.7027417027417028,0
2016,1,4,0.524391474556466,1,27,2,5,52,41,0,-0.6132756132756133,0
2024,0,5,-0.5378374098015035,0,69,3,7,17,9,1,0.5468975468975469,1
2024,0,4,-0.5378374098015035,1,69,2,5,17,43,1,-0.3823953823953824,1
2015,1,5,1.1895349992579853,0,34,2,7,17,53,1,-0.2453102453102453,0
2024,0,5,-0.5378374098015035,1,69,2,5,17,47,1,-0.031746031746031744,1
2018,1,5,-0.20168902867556385,0,48,2,7,17,50,1,-0.07215007215007214,0
2020,1,5,0.13445935245037588,0,44,2,5,22,50,1,0.04329004329004329,0
2016,1,6,0.32270244588090213,1,46,3,5,17,50,1,0.7561327561327561,0
2013,1,6,0.20168902867556385,1,5,1,5,17,84,1,11.32034632034632,0
2022,1,5,0.08067561147022553,0,69,3,7,17,9,1,0.5339105339105339,1
2015,1,3,1.075674819603007,0,69,3,8,2,50,1,-0.38961038961038963,1
2022,1,5,-0.26891870490075176,0,44,2,5,17,50,1,0.25252525252525254,0
2019,1,0,0.9412154671526313,1,18,0,5,17,7,0,-0.23088023088023088,2
2021,1,5,-0.13445935245037588,0,70,3,7,17,50,1,0.12987012987012986,1
2021,1,5,0.04033780573511277,0,69,3,7,2,9,1,0.47619047619047616,1
2024,0,3,-0.5378374098015035,0,27,1,5,17,48,1,0.3564213564213564,0
2023,0,5,-0.5378374098015035,1,37,1,4,17,62,1,12.907647907647908,0
2020,1,5,0.13445935245037588,0,34,1,6,17,7,1,0.3823953823953824,2
2023,1,6,-0.4974996040663908,1,69,2,5,17,50,1,0.7402597402597403,1
2021,1,5,0.06722967622518794,0,46,1,5,17,50,1,1.3924963924963925,0
2008,1,5,1.5174410220787171,1,37,1,7,17,74,1,0.2453102453102453,0
2018,1,6,0.13445935245037588,0,46,3,5,17,59,1,2.3722943722943723,0
2005,1,5,1.1221439718098571,0,69,3,8,1,49,0,-0.6883116883116883,1
2024,0,5,-0.5378374098015035,0,27,1,6,17,7,1,1.29004329004329,2
2018,1,6,0.0,1,2,3,5,17,50,1,2.012987012987013,0
2018,1,5,0.6722967622518795,1,69,0,7,17,56,1,1.8253968253968254,0
2022,1,5,-0.3495943163709773,1,69,2,5,17,41,1,-0.22510822510822512,1
2016,1,5,0.820202049947293,0,69,3,7,45,56,1,-0.16883116883116883,1
2019,1,3,0.13445935245037588,0,27,2,5,17,48,1,0.12121212121212122,0
2022,1,6,-0.33614838112593975,0,44,2,5,45,47,1,-0.04329004329004329,0
2024,0,5,-0.5378374098015035,1,69,1,7,17,62,1,5.2395382395382395,0
2020,1,5,0.43699289546372166,0,69,3,7,45,9,0,0.2554112554112554,1
2020,1,6,0.5132571441296393,0,34,2,5,22,46,1,-0.4126984126984127,0
2021,1,8,-0.13445935245037588,1,69,2,7,17,33,1,4.6103896103896105,0
2021,1,5,-0.13445935245037588,0,46,1,5,45,50,1,1.5916305916305917,0
2021,1,5,0.13445935245037588,1,69,2,5,17,30,1,0.23665223665223664,1
2009,1,3,0.9412154671526313,0,48,2,7,45,53,1,-0.5194805194805194,0
2020,1,5,0.26891870490075176,1,69,1,8,17,73,1,4.810966810966811,0
2020,1,5,0.3764861868610525,1,18,0,7,17,5,1,0.4401154401154401,2
2022,1,5,0.36466720978066447,0,69,3,7,45,9,0,0.36796536796536794,1
2022,1,3,0.30925651063586457,0,69,3,8,45,50,0,0.03318903318903319,1
2021,1,6,0.4978895361884969,0,69,2,5,45,47,1,-0.22366522366522368,1
2016,1,5,1.075674819603007,0,8,2,7,16,53,1,-0.3823953823953824,0
2013,1,6,-0.3899321221060901,0,69,2,5,17,47,1,-0.4862914862914863,1
2014,1,3,0.8189650239047495,0,69,3,8,45,50,1,-0.36796536796536794,1
2022,1,6,-0.26891870490075176,1,69,2,5,45,50,1,0.4660894660894661,1
2017,1,3,1.3040271378694805,0,69,3,8,45,50,0,-0.23809523809523808,1
2021,1,6,0.1075674819603007,0,34,2,5,17,46,1,-0.3463203463203463,0
2014,1,5,0.5378374098015035,0,69,3,7,17,56,1,-0.2741702741702742,1
2020,1,5,0.06722967622518794,1,37,1,7,17,80,1,9.94949494949495,0
2012,1,5,1.2908097835236085,1,37,1,5,17,35,1,1.002886002886003,0
2016,1,5,0.8067561147022554,0,34,2,7,17,7,1,-0.09379509379509379,2
2024,0,6,-0.5378374098015035,0,46,3,5,17,50,1,3.0562770562770565,0
2015,1,6,0.13445935245037588,1,32,1,5,17,59,1,1.8903318903318904,0
2024,0,6,-0.5378374098015035,1,69,2,5,17,50,1,0.7647907647907648,1
2024,0,5,-0.5378374098015035,0,69,3,7,17,9,1,0.7359307359307359,1
2024,0,3,-0.5378374098015035,1,69,2,7,17,31,1,0.4834054834054834,1
2015,1,5,0.9546614023976688,0,34,2,7,17,53,1,-0.25396825396825395,0
2010,1,2,0.5378374098015035,1,34,2,5,17,50,1,-0.5916305916305916,0
2020,1,6,0.13445935245037588,1,69,2,5,22,50,1,0.26551226551226553,1
2005,1,5,1.571776046403914,1,46,1,5,17,63,1,-0.3968253968253968,0
2022,1,5,-0.2823646401457894,1,36,1,5,17,50,1,4.668109668109668,0
2015,1,0,1.142904495828195,1,18,3,5,45,7,0,-0.5137085137085137,2
2017,1,6,0.0,1,46,1,5,17,59,1,4.378066378066378,0
2022,1,6,-0.3764861868610525,0,34,2,5,45,48,0,-0.22655122655122656,0
2024,0,0,-0.5378374098015035,1,69,3,5,17,9,1,0.05772005772005772,2
2020,1,5,0.4033780573511277,0,70,1,7,17,50,1,0.2453102453102453,0
2015,1,5,0.30925651063586457,0,25,2,5,17,53,1,-0.12987012987012986,0
2022,1,5,-0.3495943163709773,0,44,2,5,17,50,1,0.18037518037518038,0
2022,1,6,-0.41682399259616526,1,69,2,5,45,54,1,0.9235209235209235,1
2024,0,5,-0.5378374098015035,1,18,3,7,17,5,1,0.7705627705627706,2
2024,0,5,-0.5378374098015035,1,69,2,5,17,41,1,-0.23809523809523808,1
2022,0,5,-0.5378374098015035,1,64,2,7,17,28,1,-0.06782106782106782,0
2020,1,8,-0.04033780573511277,0,34,2,7,45,7,1,0.40404040404040403,2
2024,0,5,-0.5378374098015035,0,18,2,5,17,47,1,0.25396825396825395,0
2014,1,3,1.2504719777884958,0,69,3,8,45,50,0,-0.455988455988456,1
2022,1,4,-0.30925651063586457,0,34,2,5,17,44,1,-0.443001443001443,0
2014,1,5,0.5132571441296393,1,36,1,4,17,76,1,3.2106782106782106,0
2020,1,5,-0.2554727696557142,1,37,1,5,17,50,1,3.093795093795094,0
2017,1,6,0.47060773357631563,1,72,2,5,58,48,1,-0.47619047619047616,0
2021,1,0,-0.16135122294045107,1,18,0,5,17,5,1,0.11544011544011544,2
2021,1,5,-0.06722967622518794,1,37,1,5,17,50,1,3.225108225108225,0
2022,1,6,-0.32270244588090213,0,34,2,5,17,48,1,-0.10101010101010101,0
2021,1,5,-0.1075674819603007,1,48,2,7,17,47,1,-0.12987012987012986,0
2024,0,6,-0.5378374098015035,0,69,2,5,17,47,1,-0.19480519480519481,1
2021,1,5,0.02151349639206014,0,46,1,5,45,50,1,1.391053391053391,0
2018,1,5,0.13445935245037588,1,37,1,4,17,80,1,8.275613275613276,0
2018,1,5,0.06722967622518794,0,44,2,5,17,50,1,-0.01443001443001443,0
2019,1,6,0.1210134172053383,0,44,2,5,17,47,1,-0.22943722943722944,0
2013,1,6,1.1697963663182702,0,69,2,5,22,49,1,-0.3564213564213564,1
2021,1,6,-0.026891870490075177,0,46,3,5,17,50,1,1.5064935064935066,0
2019,1,6,-0.5370440996220464,0,69,2,5,59,47,1,-0.2886002886002886,1
2021,1,3,0.0,0,27,2,5,17,50,1,0.17316017316017315,0
2020,1,5,0.2420268344106766,1,48,2,7,45,47,1,-0.1443001443001443,0
2019,1,6,0.5132571441296393,0,34,2,5,17,48,1,-0.22655122655122656,0
2015,1,5,0.8067561147022554,0,25,2,5,17,53,1,-0.15873015873015872,0
2016,1,4,1.210134172053383,0,34,2,5,52,44,1,-0.6046176046176046,0
2023,0,5,-0.5378374098015035,1,48,0,7,17,9,1,0.8585858585858586,2
2018,1,5,0.5378374098015035,1,8,1,7,17,10,1,-0.01443001443001443,2
2024,0,6,-0.5378374098015035,0,69,2,5,45,47,0,-0.31457431457431456,1
2014,1,6,0.9730151040071451,0,69,2,5,7,49,1,-0.30303030303030304,1
2023,0,5,-0.5378374098015035,0,70,1,7,17,87,1,1.4862914862914862,0
2017,1,5,0.5132571441296393,1,69,3,7,17,56,1,0.04329004329004329,1
2012,1,6,0.6722967622518795,0,18,2,5,17,52,1,-0.5194805194805194,0
2020,1,6,-0.13445935245037588,0,70,3,5,17,50,1,-0.10101010101010101,1
2024,0,5,-0.5378374098015035,1,48,2,7,17,47,1,-0.06782106782106782,0
2021,1,1,-0.4648797651619296,1,52,3,2,17,59,1,12.027417027417027,0
2023,0,0,-0.5378374098015035,1,50,0,5,17,8,1,0.18037518037518038,2
2022,1,6,-0.4033780573511277,0,46,3,5,17,47,1,1.41991341991342,0
2019,1,6,0.06722967622518794,0,44,2,5,17,50,1,-0.02886002886002886,0
